,video_name,frame,exp_id
340,e262e26da29e,valid_u/JPEGImages/e262e26da29e/00002.jpg,3
341,e262e26da29e,valid_u/JPEGImages/e262e26da29e/00002.jpg,4
342,e262e26da29e,valid_u/JPEGImages/e262e26da29e/00005.jpg,5
343,e262e26da29e,valid_u/JPEGImages/e262e26da29e/00002.jpg,6
344,e262e26da29e,valid_u/JPEGImages/e262e26da29e/00002.jpg,7
345,e262e26da29e,valid_u/JPEGImages/e262e26da29e/00002.jpg,8
346,e262e26da29e,valid_u/JPEGImages/e262e26da29e/00002.jpg,9
347,e262e26da29e,valid_u/JPEGImages/e262e26da29e/00002.jpg,10
348,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,0
349,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00005.jpg,1
350,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,2
351,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,3
352,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,4
353,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,5
354,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,6
355,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00012.jpg,7
356,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,8
357,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00010.jpg,9
358,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,10
359,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00000.jpg,11
360,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00005.jpg,12
361,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,13
362,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,14
363,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00005.jpg,15
364,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00017.jpg,16
365,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00015.jpg,17
366,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,18
367,ee6855dcefee,valid_u/JPEGImages/ee6855dcefee/00002.jpg,19
368,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,0
369,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,1
370,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,3
371,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,4
372,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00007.jpg,5
373,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,6
374,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,7
375,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,8
376,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,9
377,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,10
378,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,11
379,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,12
380,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,13
381,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,14
382,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,15
383,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,16
384,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00025.jpg,17
385,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,18
386,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00025.jpg,19
387,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00002.jpg,20
388,d32e4f23eb40,valid_u/JPEGImages/d32e4f23eb40/00027.jpg,21
389,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00002.jpg,0
390,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00002.jpg,1
391,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00002.jpg,2
392,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00015.jpg,3
393,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00015.jpg,4
394,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00017.jpg,5
395,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00015.jpg,6
396,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00017.jpg,7
397,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00017.jpg,8
398,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00002.jpg,9
399,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00002.jpg,10
400,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00002.jpg,11
401,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00002.jpg,12
402,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00002.jpg,13
403,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00005.jpg,14
404,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00005.jpg,15
405,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00005.jpg,16
406,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00005.jpg,17
407,7e2c7992b71f,valid_u/JPEGImages/7e2c7992b71f/00002.jpg,18
408,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,0
409,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,1
410,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,2
411,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,3
412,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,4
413,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00001.jpg,5
414,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,6
415,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,7
416,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,8
417,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,9
418,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,10
419,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,11
420,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,12
421,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,13
422,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,14
423,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,15
424,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,16
425,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00015.jpg,17
426,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,18
427,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,19
428,a1dbd8258387,valid_u/JPEGImages/a1dbd8258387/00002.jpg,20
429,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00005.jpg,0
430,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00002.jpg,1
431,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00002.jpg,2
432,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00002.jpg,3
433,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00001.jpg,4
434,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00012.jpg,5
435,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00014.jpg,6
436,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00014.jpg,7
437,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00012.jpg,8
438,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00014.jpg,9
439,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00002.jpg,10
440,e339e02b5b3c,valid_u/JPEGImages/e339e02b5b3c/00002.jpg,11
441,750176309b94,valid_u/JPEGImages/750176309b94/00027.jpg,0
442,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,1
443,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,2
444,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,3
445,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,4
446,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,5
447,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,6
448,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,7
449,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,8
450,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,9
451,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,10
452,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,11
453,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,12
454,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,13
455,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,14
456,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,15
457,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,16
458,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,17
459,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,18
460,750176309b94,valid_u/JPEGImages/750176309b94/00002.jpg,19
461,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,0
462,945c47a50243,valid_u/JPEGImages/945c47a50243/00005.jpg,1
463,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,2
464,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,3
465,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,4
466,945c47a50243,valid_u/JPEGImages/945c47a50243/00007.jpg,5
467,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,6
468,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,7
469,945c47a50243,valid_u/JPEGImages/945c47a50243/00005.jpg,8
470,945c47a50243,valid_u/JPEGImages/945c47a50243/00005.jpg,9
471,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,10
472,945c47a50243,valid_u/JPEGImages/945c47a50243/00007.jpg,11
473,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,12
474,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,13
475,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,14
476,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,15
477,945c47a50243,valid_u/JPEGImages/945c47a50243/00007.jpg,16
478,945c47a50243,valid_u/JPEGImages/945c47a50243/00007.jpg,17
479,945c47a50243,valid_u/JPEGImages/945c47a50243/00015.jpg,18
480,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,19
481,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,20
482,945c47a50243,valid_u/JPEGImages/945c47a50243/00002.jpg,21
483,945c47a50243,valid_u/JPEGImages/945c47a50243/00006.jpg,22
484,945c47a50243,valid_u/JPEGImages/945c47a50243/00005.jpg,23
485,945c47a50243,valid_u/JPEGImages/945c47a50243/00006.jpg,24
486,945c47a50243,valid_u/JPEGImages/945c47a50243/00007.jpg,25
487,945c47a50243,valid_u/JPEGImages/945c47a50243/00006.jpg,26
488,945c47a50243,valid_u/JPEGImages/945c47a50243/00005.jpg,27
489,945c47a50243,valid_u/JPEGImages/945c47a50243/00005.jpg,28
490,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00025.jpg,0
491,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00002.jpg,1
492,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00025.jpg,2
493,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00015.jpg,3
494,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00025.jpg,4
495,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00025.jpg,5
496,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00025.jpg,6
497,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00007.jpg,7
498,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00002.jpg,8
499,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00002.jpg,9
500,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00002.jpg,10
501,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00002.jpg,11
502,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00002.jpg,12
503,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00002.jpg,13
504,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00022.jpg,14
505,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00027.jpg,15
506,b4d6cf8c922c,valid_u/JPEGImages/b4d6cf8c922c/00025.jpg,16
507,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,0
508,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00015.jpg,1
509,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,2
510,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,3
511,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,4
512,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,5
513,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,6
514,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,7
515,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,8
516,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,9
517,4c18b41f0691,valid_u/JPEGImages/4c18b41f0691/00002.jpg,10
518,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00037.jpg,0
519,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00037.jpg,1
520,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00005.jpg,2
521,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00027.jpg,3
522,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00037.jpg,4
523,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00038.jpg,5
524,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00003.jpg,6
525,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00037.jpg,7
526,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00027.jpg,8
527,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00027.jpg,9
528,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00027.jpg,10
529,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00027.jpg,11
530,521a90b654ca,valid_u/JPEGImages/521a90b654ca/00027.jpg,12
531,176441fee569,valid_u/JPEGImages/176441fee569/00012.jpg,0
532,176441fee569,valid_u/JPEGImages/176441fee569/00014.jpg,1
533,176441fee569,valid_u/JPEGImages/176441fee569/00014.jpg,2
534,176441fee569,valid_u/JPEGImages/176441fee569/00014.jpg,3
535,9f542dded87c,valid_u/JPEGImages/9f542dded87c/00015.jpg,0
536,9f542dded87c,valid_u/JPEGImages/9f542dded87c/00002.jpg,1
537,9f542dded87c,valid_u/JPEGImages/9f542dded87c/00002.jpg,2
538,9f542dded87c,valid_u/JPEGImages/9f542dded87c/00027.jpg,3
539,9f542dded87c,valid_u/JPEGImages/9f542dded87c/00027.jpg,4
540,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00017.jpg,0
541,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00021.jpg,1
542,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00005.jpg,2
543,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00005.jpg,3
544,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00005.jpg,4
545,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00019.jpg,5
546,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00019.jpg,6
547,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00000.jpg,7
548,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00000.jpg,8
549,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00023.jpg,9
550,69022e1f8fe3,valid_u/JPEGImages/69022e1f8fe3/00000.jpg,10
551,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00012.jpg,0
552,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00017.jpg,1
553,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00017.jpg,2
554,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00017.jpg,3
555,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00012.jpg,4
556,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00025.jpg,5
557,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00015.jpg,6
558,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00016.jpg,7
559,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00015.jpg,8
560,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00012.jpg,9
561,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00002.jpg,10
562,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00002.jpg,11
563,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00012.jpg,12
564,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00002.jpg,13
565,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00022.jpg,14
566,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00022.jpg,15
567,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00022.jpg,16
568,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00002.jpg,17
569,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00022.jpg,18
570,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00015.jpg,19
571,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00015.jpg,20
572,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00015.jpg,21
573,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00022.jpg,22
574,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00002.jpg,23
575,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00018.jpg,24
576,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00025.jpg,25
577,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00025.jpg,26
578,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00025.jpg,27
579,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00017.jpg,28
580,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00025.jpg,29
581,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00025.jpg,30
582,d6c1a055ae91,valid_u/JPEGImages/d6c1a055ae91/00025.jpg,31
583,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00017.jpg,0
584,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00012.jpg,1
585,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00002.jpg,2
586,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00015.jpg,3
587,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00017.jpg,4
588,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00015.jpg,5
589,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00015.jpg,6
590,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00002.jpg,7
591,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00002.jpg,8
592,8e0e9c0c9ee1,valid_u/JPEGImages/8e0e9c0c9ee1/00002.jpg,9
593,dcaa317f9fe2,valid_u/JPEGImages/dcaa317f9fe2/00002.jpg,0
594,dcaa317f9fe2,valid_u/JPEGImages/dcaa317f9fe2/00002.jpg,1
595,dcaa317f9fe2,valid_u/JPEGImages/dcaa317f9fe2/00002.jpg,2
596,dcaa317f9fe2,valid_u/JPEGImages/dcaa317f9fe2/00002.jpg,3
597,dcaa317f9fe2,valid_u/JPEGImages/dcaa317f9fe2/00002.jpg,4
598,dcaa317f9fe2,valid_u/JPEGImages/dcaa317f9fe2/00002.jpg,5
599,dcaa317f9fe2,valid_u/JPEGImages/dcaa317f9fe2/00002.jpg,6
600,dcaa317f9fe2,valid_u/JPEGImages/dcaa317f9fe2/00002.jpg,7
601,dcaa317f9fe2,valid_u/JPEGImages/dcaa317f9fe2/00002.jpg,8
602,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00014.jpg,0
603,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00015.jpg,1
604,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00002.jpg,2
605,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00017.jpg,3
606,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00014.jpg,4
607,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00014.jpg,5
608,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00017.jpg,6
609,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00017.jpg,7
610,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00002.jpg,8
611,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00005.jpg,9
612,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00017.jpg,10
613,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00017.jpg,11
614,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00014.jpg,12
615,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00014.jpg,13
616,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00014.jpg,14
617,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00014.jpg,15
618,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00017.jpg,16
619,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00017.jpg,17
620,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00025.jpg,18
621,c0ba63651c5c,valid_u/JPEGImages/c0ba63651c5c/00014.jpg,19
622,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,0
623,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,1
624,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00002.jpg,2
625,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00025.jpg,3
626,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00019.jpg,4
627,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00022.jpg,5
628,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,6
629,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00002.jpg,7
630,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00055.jpg,8
631,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00055.jpg,9
632,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00055.jpg,10
633,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00055.jpg,11
634,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00002.jpg,12
635,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00002.jpg,13
636,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00002.jpg,14
637,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00002.jpg,15
638,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00002.jpg,16
639,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00015.jpg,17
640,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,18
641,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,19
642,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00005.jpg,20
643,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,21
644,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00005.jpg,22
645,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00002.jpg,23
646,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00002.jpg,24
647,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,25
648,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,26
649,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,27
650,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00018.jpg,28
651,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00018.jpg,29
652,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00017.jpg,30
653,4a9c4d01922f,valid_u/JPEGImages/4a9c4d01922f/00018.jpg,31
654,8a612caa0f89,valid_u/JPEGImages/8a612caa0f89/00012.jpg,0
655,8a612caa0f89,valid_u/JPEGImages/8a612caa0f89/00000.jpg,1
656,8a612caa0f89,valid_u/JPEGImages/8a612caa0f89/00015.jpg,2
657,8a612caa0f89,valid_u/JPEGImages/8a612caa0f89/00014.jpg,3
658,8a612caa0f89,valid_u/JPEGImages/8a612caa0f89/00014.jpg,4
659,8a612caa0f89,valid_u/JPEGImages/8a612caa0f89/00007.jpg,5
660,f368f4f55d2f,valid_u/JPEGImages/f368f4f55d2f/00001.jpg,0
661,f368f4f55d2f,valid_u/JPEGImages/f368f4f55d2f/00021.jpg,1
662,f368f4f55d2f,valid_u/JPEGImages/f368f4f55d2f/00021.jpg,2
663,f368f4f55d2f,valid_u/JPEGImages/f368f4f55d2f/00021.jpg,3
664,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00005.jpg,0
665,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00002.jpg,1
666,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00005.jpg,2
667,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00002.jpg,3
668,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00002.jpg,4
669,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00012.jpg,5
670,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00012.jpg,6
671,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00015.jpg,7
672,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00012.jpg,8
673,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00012.jpg,9
674,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00002.jpg,10
675,4fddcf8823f0,valid_u/JPEGImages/4fddcf8823f0/00002.jpg,11
